,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0027.HK,0066.HK,0101.HK,0144.HK,0175.HK,0267.HK,0293.HK,0386.HK,0388.HK,0700.HK,0762.HK,0836.HK,0857.HK,0883.HK,0939.HK,0941.HK,0968.HK,0981.HK,1038.HK,1044.HK,1093.HK,1109.HK,1113.HK,1299.HK,1928.HK,1997.HK,2318.HK,2319.HK,2388.HK,2628.HK,3888.HK
2020-04-20,-0.005222319986373519,-0.010497314691052414,0.015334518252503664,-0.0044733095335770376,-0.00869896984518596,0.00848346011904651,-0.016564235224958222,0.0075013265549873686,0.021376796599210292,0.006799293994021068,0.007654779795119099,0.010440722602889805,0.020516496344106225,0.014518727520229252,0.005276036667276284,0.010846696807632016,-0.010631219105581327,0.009315523088967865,-0.012066671654204972,-0.00440426902357952,-0.036990746101718854,0.004817155912409545,-0.0077264641333002326,0.01333374258245355,0.004682311327264833,0.013489150736419504,-0.013003158536070453,0.012460632445915594,0.025270276132359923,0.009169899599182732,0.009484188104307466,0.00203517211673922,-0.006296025366784371,0.009134308472418104,-0.01807299492482482,-0.005013061499049797,-0.021252681628046187,-0.008443876527780995,0.0077045411027227345,0.006064720514645559
2020-04-21,0.0006109643464256724,0.0020448119287441286,-0.02263037541437051,-0.004470747366850979,-0.00817621927722252,-0.00790871628617449,0.0071949435337650405,-0.010326087918063725,-0.007256170201528931,-0.0250448309485142,-0.003529478164514035,-0.013054050572563437,0.0009504351442757233,-0.011413296560909576,0.0012545069465905946,-0.0017362291289081183,0.02006450127650785,0.0059666157654383245,-0.022075654470747635,-0.015178666129232502,0.0006624961079079988,-0.011158175380711809,-0.03562042116283023,0.016194555766004922,0.008642688202864892,0.006251722481901259,-0.007287876545650981,0.005132121252119155,-0.008452323890650579,0.0024582876026122895,-0.011046998710037729,0.01819546140667217,-0.018842839848982135,0.014787405954129975,0.00046698993620796354,-0.0058736039441038895,0.00200403506034886,0.008800176086138171,0.016400960840332764,0.003757716277602386
2020-04-22,-0.010688353023147327,0.0006675614851894626,0.021801518839948474,0.01617213702615149,0.010905161737492303,0.009548244241468641,0.008393401087278502,0.013905058014118439,-0.005479545428662863,-0.016261032789300075,0.0008280420088447365,-0.009810979041332293,-0.012660249064526213,-0.008643342919055183,0.029823767094404235,0.0016334956089101302,0.0043428940363318584,-0.014668353684051049,-0.022125035505511557,-0.00982863171742567,0.01725834702250498,0.004011305592918253,0.007183141097332706,0.008862792470424737,-0.007096192557579333,0.01665558700768041,-0.0075936911906661865,0.016874788311150635,0.005307625873624088,-0.021468541850955866,-0.00897611383920642,-0.021419262394465257,0.013959385593530504,-0.00029682504962881285,-0.026740109279397364,0.0045089625806359005,-0.0064459711486598405,-0.01780567026039988,0.020135590043624366,0.0012874303931589444
2020-04-23,-0.0035211768277597505,-0.004793097371832204,-0.018159353629893266,-0.015654586795009313,0.015419001418501,-0.0056865944374286295,0.000264812411242362,-0.024531965714412896,-0.015817104429546067,0.007317750238497034,0.004532541121366003,0.021040502384691788,0.016115475979574717,-0.0027685316698178772,0.005675442776559252,-0.0037992413148368875,0.024657717823663782,0.013788176352628797,0.002036221090293015,0.002404737418516217,0.017338203447117697,0.006954934165366166,0.018703536204841033,-0.026323775115106484,0.005534739137985578,-0.00618521837617662,0.021076535851535908,0.01855678424627795,0.00039402970921568,0.01842757174573238,0.02139737423991007,0.0008928800631137677,0.029663205269182293,-0.00037609383203666963,-0.002574251404030907,0.01039047106301212,-0.004245488773707767,0.001024077309538726,0.016913213088610917,0.00023062622660724395
2020-04-24,-0.02034021351570369,0.00440783265419036,-0.008355522948628737,0.010383253887534551,0.008354276589914948,0.017656804177998267,0.010890387609512362,0.013082931403896778,-0.008029161121652561,0.009647837950686031,0.023621415472323486,-0.008263798903641206,0.021596859500725176,-0.006592201094415966,-0.01022365494059969,0.003554405320258057,0.008590924993545714,0.01094100148766718,-0.011541149049278422,0.005214481167051484,-0.008226654857802062,-0.01786706707284692,-0.011144835786393416,-0.009010804391469819,0.006259141924230087,0.013826563956824023,-0.0176784795585032,0.004223532890496668,-0.014120378229250878,0.007549024908168004,-0.0074727669720449745,-0.012615948216279347,0.009595974184170897,-0.0070430712653411385,-0.0037915674162323793,-0.02663986905067652,0.011358616337081686,0.009850902254029287,6.549413137576742e-05,-0.018330971296269108
2020-04-27,0.014512430140017157,-0.007995160636329494,-0.005440241401207058,0.027744528676314373,-0.008443637329310756,0.008906519549118004,0.0067451071449914106,0.004682066314561022,0.0033840065106541307,0.0045166627426703925,0.003263287091286484,-0.0006230203053127311,0.01813539748932891,-0.015751926729591338,0.012257497248184519,0.00986810758425062,0.008380789455952815,0.013403753131681543,-0.0011111927432207157,-0.02242768890992252,-0.0008675119165738299,-0.011894330611494653,-0.008782310518296766,-0.014909036085988942,-0.0057281383013260126,-0.00715948432780139,-0.02853083795912523,0.00840266293538747,0.026643862296058585,0.007274846321955465,-0.002435087478410733,-0.0006569567481145867,-0.0050518304161581125,0.0010804990064034999,-0.00044409712887880353,-0.010092581164779534,0.02019466066737398,-0.01784585082851725,0.008619978518330955,-0.0012143715278103825
2020-04-28,0.022809981780788937,0.004090375190978657,-0.004318866446198979,-0.002972486381213968,0.0004788803342371338,-0.01371348833995681,-0.00920243430141494,-0.02141932763030229,-0.011075722780489128,0.0011268777799253976,0.0036021005914142518,-0.023751956339956824,-0.0016465404365304057,0.006760919409865587,-0.0019549463205148234,-0.0076054637493336045,-0.004945933740578567,-0.0064891602597266645,-0.007640766709296687,0.0020858823029381805,0.027692258732825416,-0.0089243990028622,-0.0038177115919371227,-0.0006203752725027798,-0.008248253212299522,0.013178829642281118,-0.028450624479677257,-0.006372710044544108,0.009819764835839543,-0.0035291317006636053,-0.009850067506203496,0.00528908105326517,0.010876118824765824,0.0025276253425807007,-0.0096146443177546,0.00547443982982092,-0.004824591603297479,0.008942242582725933,0.01779910661827909,-0.03126692106826239
2020-04-29,0.001332809678347592,-0.020828807243371526,0.02930146302395725,-0.005617494405554285,0.008956478901904468,-0.00042380231513874857,-0.009637014968628715,-0.011064636566129122,0.019028150077209108,0.011471256722139729,0.023323009048530758,0.0006654400218923899,0.0034550354549520036,-0.0032062987878634583,-0.0034449864373801106,-0.01250264318972842,0.0010081222910922152,-0.009470959138634365,0.005302907065970432,0.002040122627762516,0.0034521845241086663,0.020101559276282713,-0.0004526153971870941,0.009080724034241138,0.024618113569026975,0.015679404831540573,0.013838036381458137,-0.003680258586246,0.0027557166668135615,-0.0158193155043593,0.005986972811572975,0.0032935221313660995,0.0002806215018741732,0.012326337458914321,-0.014493297869092758,0.019618354213924168,0.010821176255283407,-0.0008476077558236889,-0.0017847550538087232,0.005767334582983132
2020-04-30,0.018250214784765354,0.0012192926242801292,0.0017283708237507147,0.00021742173151045603,0.021384289352417672,-0.004426597235244287,-0.0003540911834288552,0.017561227851131934,0.0017641300033543626,0.013644706320546268,-0.010935360682835503,-0.0024635102595421694,0.01781320846128274,-0.008116076589162545,-0.001815588477236489,0.003080222770697744,-0.01186985421591584,-0.004965721423462765,0.0013516401819076845,0.0005601808099435345,0.01536422425004563,0.01849748633798704,-0.010273018464010936,0.0013352222300098734,0.008090979701097187,0.018196169589590368,0.008621883567805553,0.0034909608191079806,0.007998510383791568,0.008085226012035117,-0.011132571507412422,0.0023135855100752255,0.017509931930264296,-0.002488281224328056,0.0015533597105693308,-0.002910197394312263,-0.0277663139472825,0.00024708212681614973,0.0036215031678344723,-0.006149920690570823
2020-05-01,-0.013855643386616738,-0.010567277517379792,0.00917025139362677,0.023670297276562863,0.016589200090865192,-0.01613215205796662,0.010255527726608434,-0.00795794850971148,-0.006987204750105325,-0.005543707175655408,0.008472803398265165,0.011511040517388459,-0.0011763728553574558,-0.0009728488920962972,0.005571164918829517,0.006815934474290903,0.014114708481102349,-0.015412463706110385,0.00024032807764836,-0.012816292510694131,-0.0006113073487608367,-0.002714103452169131,-0.0005609934468324275,-0.00959691465732638,-0.017847477518489144,-0.025133250320578837,-0.0015741618511780854,-0.00517201326999527,-0.008111251977645926,0.01587058155397993,-0.010313258241543732,0.017002008985665635,0.019486124931231086,-0.023410805601472573,0.0011085775079876371,-0.0047963578900318896,-0.034941647336607186,-0.01733569503682097,0.00929923328530169,0.024230391032535173
2020-05-04,0.010832137712390982,0.0038835896701557315,-0.0002559885795730501,0.020191954975777367,0.02577887042349169,-0.007042112154290234,-0.023999838723723493,-0.02517824955925442,0.015862571905917625,-0.0005647024892926382,0.002198902925504622,-0.02148781191548056,-0.009038266953461596,-0.0035457697668093875,0.0024940606003688477,-0.004783104466965108,-0.012447914379616112,-0.009414803911230275,0.014499879431366795,0.002937415435241997,0.0073458816834666195,-0.010786485730527956,-0.03544588182480749,-0.006277251682613957,-0.01039884665310596,0.004188147223536952,0.0394286845641821,0.00834199221141907,0.032831521912601865,0.006825236344073384,-0.007558634850872581,0.0041749929374506,0.021367663193732497,0.021954751155854872,-0.00690404841651695,0.0030382043483915874,-0.017151202556053742,0.009896023496297158,0.018640256388670732,0.00047759344939219393
2020-05-05,-0.008008608652321537,0.004321571415330752,0.005009508376357992,0.0009737259821954423,0.002144581492031435,-0.002085778205632451,0.011951459138716872,0.008834729341981524,-0.01179723776572979,-0.012127087237903136,-0.003052493004318744,0.008842045489262151,0.0017766889666897758,-0.007717804921471863,0.003138223160709962,-0.003969726234267263,0.010565837522689577,0.003996701220804569,-0.003783338249425726,0.0027782252645575387,0.01578057671429042,-0.00683556091855653,0.004831883779765932,-0.0008455240855919497,0.005123804206345196,-0.007854779299148766,0.0013240251979125099,0.01329387938900161,-0.01124408377495329,-0.015952861239900983,-0.015497466773843572,-0.014047950362402268,0.007143879454711971,-0.016870316230385585,-0.003574744136922369,0.007419471639728495,0.0049999087265831235,-0.004626707759549821,0.0022910847810612717,0.0012857439568508197
2020-05-06,-0.0026908914665782356,-0.002530016623854963,0.026825129217083528,0.00971173084717561,0.029767811010145716,-0.005963557595046016,-0.001019599162657769,-0.015985509183319768,-0.009714801625074869,0.02282295778395001,-0.006264411478101076,0.023031375601733513,-0.014920347128158686,-0.012641628408879323,-0.004094774652281054,-0.0007649990601501345,0.011077047509401555,0.005409245006235191,-0.004995783088128333,-0.0015997896782172752,-0.0038287550374164012,-0.010975844823908757,-0.010655555239219459,0.012334606697200916,-0.021937979135125678,0.019408304369340657,-0.0041159307072267835,-0.009270103276705922,0.00887711148836723,0.017822599009765405,0.01341158929924749,0.006022224592318689,0.013042361876662032,-0.02059797092572639,-0.006261966497857779,-0.010934040720298134,0.014695664774582102,-0.004601736227086641,0.010144878681384665,0.006430283309863655
2020-05-07,-0.010347683233964173,-0.0070434985197154135,0.015525812289776711,-0.009305791784212961,0.0014984113223457476,-0.00939049543591734,-0.0037674262429903283,-0.0005539433276396628,-0.009394398123569896,-0.011525363447806579,0.0034352800413293087,-0.010136848905494114,-0.009727890668384072,-0.01126863772442365,-0.000934896555975821,0.011324419612798096,0.0180783436357472,-0.008711017031925344,0.025803729519974533,-0.01205645832848155,0.013002582279934435,-0.00866035744818531,-0.010451079238440124,-0.008937073881412664,-0.0006293723957894297,0.006959666052403324,0.008038416454857865,-0.011327820184174659,-0.011875911450135224,-0.010999664320362566,-0.0013362528286261352,-0.0025218672502904955,-0.01140210554483754,0.0032352443287589298,0.027150825700023817,-0.006056585542021817,-0.005202141854442401,0.006715938843892424,-0.006705795500841539,0.008027573780618188
2020-05-08,-0.008622512481348484,0.021985435290927616,0.004137299671107534,-0.007440275388920539,-0.007064300393631288,-0.006165597032496419,0.016472995994986483,-0.015225012091215401,-0.008015300045514057,-0.006739926683105113,-0.00018825560108325543,-0.0032533163117615337,-0.017894733976685555,-0.004797872203145611,-0.0011946081982196213,-0.0075371740209574005,0.008241305868571977,0.011032901145043766,-0.0009406403967527147,0.0027664990422087516,-0.02593267196819125,-0.005053233265941982,0.012057860301094953,-0.005081238998151331,-0.008847140116703532,0.027332267112371172,0.021828926282349663,0.005610898949785885,0.013666927337760572,-0.026711225015496932,-0.00945061728754448,-0.005639494478077818,-0.0028317611864033545,-0.00587932825168755,-0.030600315498196157,0.0046322954245027175,0.006523849539367282,0.019222785499079777,-0.009459711177299561,-0.010441957893358826
2020-05-11,-0.032159813831573625,-0.003522802039090634,0.010813341372746059,-0.007341214346312633,0.02572133782252378,-0.0030791380294742823,0.0017639074114626672,-0.016357236966979126,0.0034466441421033534,-0.023751837538232345,0.008324375460157738,0.008693138114824948,0.01631149709203812,-0.012239624625212265,0.001926745419569031,0.006765798712638049,0.005307379659963718,-0.010383591301618216,-0.028703782674673682,0.004163523562613774,-0.0018299961397190332,-0.006800047115537284,0.009167344364585593,-0.0005390344578531976,-0.01583034063321359,-0.02317742746915466,-0.013547559181597984,0.02871614753720144,0.008673321287193276,0.0022633481037001415,-0.002179931126229657,-0.002968715279369229,0.014006351800309139,-0.0058871489028411795,0.006923044928211513,-0.004181135403499129,0.02328187958202075,0.008907462090939644,0.014946681776203508,-0.007012917296258865
2020-05-12,0.012697633350809062,-0.003750929104736289,0.0013204178871941909,0.0196205720474335,-0.01251330068107703,0.0024389727756648043,0.005256063102224723,0.006240052569609719,-0.005409413917121585,0.025035169209696978,-0.015539182624083124,0.017506624663589633,0.014580787267099665,0.022810665475244216,-0.019058725184493842,-0.010425977854676523,0.01790331670993969,-0.02252446985556371,-0.019277506812484965,-0.005859693440537901,0.0023039254634672104,0.0191067008837853,-0.0022231909791642977,-0.0072988697767744715,0.0037366792523571258,0.005635157799532811,0.005294877866043254,-0.002135834495416141,-0.023461033367017797,-0.011011391869275985,0.017043253023209547,0.002244827255719198,-0.003870265429284681,0.013418022580487698,-0.013561399588427381,-0.002704177604556092,0.0016531008620884469,-0.00529653003953555,0.0012091538748191853,-0.0022523271770611827
2020-05-13,-0.0167921165734305,0.0021777345825486714,-0.01594022149815441,0.0019873815011606667,0.01648962988980131,-0.0033722783673126528,-0.014057797559651836,-0.0015238537584597654,-0.009983653296942377,0.007134108031577635,-0.001775864970274243,0.02051715901997488,0.013955875148128058,-0.0018369660537768328,0.008587308815677088,-0.004718836909954145,0.00040748262198201914,-0.004337210356203747,0.009197471518196505,0.01719585932051494,0.00958377848629372,0.01106323921542427,0.011076401246828751,0.006615071068016519,-0.013671433910523214,0.020411658232998,0.0216529299203811,-0.002806555239760421,-0.004448374982594183,0.0073489398349845005,0.006609754022202059,-0.0024233528250362257,-0.01500030786705125,0.0036684142889973253,0.006617238458106543,0.008709853776465567,0.00419151326825049,-0.0032533817803429123,0.011928024474075339,0.00079018197079102
2020-05-14,-0.005579076172376647,-0.002167840584548652,-0.020951628389699783,-0.002186901890142466,0.008261238238496024,0.004077396265670762,0.018247970075774233,-0.0031556989681884506,0.005847757956639793,0.009512882115669264,0.028114284099448897,0.0017371858934116847,-0.01253024614636828,0.010175145040263383,0.022388728271621482,-0.0038705845227194583,0.010092978463276989,0.014744736662747043,0.012204786527641842,0.0015067022696829352,-0.008381685098557754,-0.0009753545761630291,0.005503205446531568,0.010898670289100748,0.004007340575988471,-0.004558895598486924,0.006664555873797225,0.010321020812913844,0.004555320676973766,-0.0100342453744599,-0.0021768724166062797,0.011373849316949602,-0.016596213704933686,-0.02511813626869391,0.018096994201728247,0.006136983060262557,0.007280760030241277,-0.012921803683524673,0.008850336761598456,0.003302984250820371
2020-05-15,-0.019011930934180767,0.01709140097128629,0.0019041998834247466,-0.0047530075929512255,-0.004535876951822612,-0.02418266286518852,0.007120039195576361,0.003142286486948704,-0.0023289615879971393,0.015341822489420067,-0.01660630822795015,-0.007161269716411383,-0.01020009905712463,-0.0033455397572586367,0.000809640303086676,0.005160162285736259,-0.0041636814372614074,-0.010528268821858726,0.020232083397245332,0.028939682301462825,0.0017194400625843039,-0.009081364404250405,0.01770544957250753,-0.017361085275941584,-0.004017279896457931,-0.008353404616155621,-0.013914426605405865,-0.0033602907950612344,-0.010370064950087578,0.00015185356978385386,0.00032612601206956777,-0.007455980682263752,-0.004446160279126436,-0.0027701876148445263,0.009718152733433124,-0.0017811528127702277,0.009896420889433169,0.0070297558026558675,0.006858368362808904,0.01665415164415168
2020-05-18,-0.013432690556950918,-0.005678197275685364,0.021159585603594832,-0.0030877980070712096,-0.0337814842788702,-0.002435620117774624,0.0016192743619589973,-0.03140535740917453,0.01600722767865538,-0.008564549566387225,0.003942757382250186,-0.0027117785441287475,-0.015460217030448498,-0.01284609761562504,-0.011220994037130564,0.013028062910203655,-0.0017704582572018218,-0.00626238619862096,-0.011215306951082775,0.014353802658313517,0.017570415270283045,0.01421692678448017,0.00590924806985,0.0034779605024485394,-0.014591253815710819,-0.0029498295205326905,-0.008206322440157239,-0.021906145307816517,0.012684521029984389,-0.008349959356707303,0.014351302889223684,0.010580956809120145,0.006680615719601026,0.007354608861158205,-0.0073837665848844915,0.02229420181548798,0.00051750517143659,0.0036231802214244466,-0.007788916002799669,-0.011173983129323519
2020-05-19,0.005727552105713079,0.0026101619512654255,-0.009472228390830928,-0.01726112062530485,-0.015239077047930566,0.014353604605093285,-0.007359045775800859,-0.004066902548110005,0.017404083105108745,-0.013465806737836976,-0.008723937908604682,-0.009225201942728318,0.019416821773992475,0.023920602006988968,0.009018758704826052,0.009400616689850878,-0.006964260034232774,0.023367941842851396,0.003212355052303943,0.01023732317339688,-0.0012662992652514495,-0.003216391047931327,0.01995650711515341,0.006476684156859685,0.01741650553284458,0.003063938060940533,-0.010180398437077088,-0.007000115194541855,0.0012355829095753263,-0.007518002592519921,-0.013289536903532288,0.014417004381444297,-0.006538440849882146,0.0016583129734958448,0.003553603078627257,-0.007057837503846825,0.017409593595704872,-0.013405701134455354,0.0031395031629692506,0.002953412476519004
2020-05-20,-0.0006510552343697743,-0.01556295135926379,0.01044981062236157,0.00892212804401516,-0.008106822343094596,0.008489846486464342,0.004498892235609309,-0.0153673457443333,-0.01024714697485629,0.013659377338674951,0.003712994221704604,-0.006771635349727513,-0.010301710694071705,-0.006184725577385051,-0.005333754358532455,-0.01015155639155102,-0.02090116934859963,0.013680159436809426,0.011647604071337319,-0.015279065421682314,0.001635735546764012,-0.0108268584325772,-0.0031388066787184235,-0.004137198958483878,-0.00513401058861447,0.024035365008915434,-0.005283908216114286,-0.009699165900803096,-0.009150977153964575,0.012525323476821061,-0.01982522798031522,-0.009151474997226242,0.017361874081338408,0.0029278342559717614,0.002303064060433359,0.025585757521724418,0.0029561754353819854,-0.00849823393631499,-0.003384924682516184,-0.013625187708366824
2020-05-21,0.015071244480188362,0.006894740610440584,0.013492969799650669,0.014555807142592449,-0.004970529371130392,-0.011337034224106679,-0.0006205573356965501,-0.01047313284946246,0.001979482504908296,0.01358516257001627,-0.0020176757525900064,0.0017999410788928697,-0.0011261473946803983,0.009632730869252374,-0.00801338873145948,-0.026357355139717188,0.00565042631250457,0.011854013055695924,0.005356490937102429,-0.007682765945616167,-0.013620145178232828,0.005933970381363857,0.0016977474352160838,-0.0015095115318999573,0.02186956011592549,-0.01136160113017598,0.021300444253529588,0.00038140685844767925,-0.0220268457224505,-0.0021504318518296905,0.011513952919193292,-0.004380660393659649,-0.01769734249486074,-0.0019741743815540396,-0.010286068486700469,0.005901772813055551,0.009280797792811336,-0.012675244892977274,-0.008469648661387795,0.009079709581283252
2020-05-22,-0.01030613133958751,-0.01298589762993594,-0.014144293581555056,0.004224463355497444,0.00370989263420957,-0.0082085523645485,6.102475353880902e-05,0.018325588609861568,-0.01168872188301866,-0.023420911308125396,0.005460906908644445,-0.0013248139668190619,-0.008520301041781217,0.007824962848258895,0.01007070173602548,-0.026499336238561114,-0.00783117491197786,0.027810194774362258,0.00700085898957829,0.008113243659565797,0.014074731343577741,0.0002048259023967134,0.00956020992109944,0.00861674452604643,0.006468497961033107,-0.0038641436474088553,0.0020647070683951062,-0.007060338771681339,0.0001537716547979392,-0.014021890705191203,-0.00948748789527543,-0.0033877445030991546,-0.011324465177160913,-0.0060602072489421175,-0.0019671117210661917,0.004827148135972528,0.01139108762223491,-0.005565412456537295,0.016021255407223486,0.01126333294350592
2020-05-25,0.006049125983327302,0.001843789551559427,0.003829450102422496,0.014244613807996583,0.014682955917111284,0.016019360740603717,0.0004959219825240379,0.006659605979983356,0.016122558079464618,-0.007484592418996712,-0.0038210022446196453,0.00019243995616174012,0.010795184855752878,0.010982065808623473,-0.0027703693343752236,-0.01810331345255652,0.0029542073315516073,-0.011019793647940816,-0.01787923445568267,-0.015166458728804599,0.003916572094146725,0.016332448331193683,0.0004667341948349261,0.0025365678557515764,0.014194739266535104,-0.01853345890900265,0.006242117059203259,-0.00013907741182585457,0.006792689505984806,-0.0058018069008457926,-0.009815247485117787,0.001686106851427265,0.01979029588001354,0.010330921254497553,-0.006092313242161099,-0.016091664431775357,-0.020184807404373426,0.015793193422205778,-0.011460987457629931,-0.0039061609559392376
2020-05-26,0.015854533512930917,-0.0193668174657479,0.017907174113700706,-0.0030436854467100227,-0.013782999782864866,-0.0029682111257869582,-0.008671161376817732,0.005289837586868589,-0.007777589206653333,-0.022939706531028517,-0.0026467504129078735,-0.016278540627438467,0.002451838607859837,-0.01424556398739989,-0.005856153638065031,0.0021910536505720347,-0.002549504700411234,0.0030051633960125382,0.008163445988613082,-0.013895204396775674,-0.000772770487496495,-0.03995404557009755,0.002967999620190286,-0.0036097695644981076,-0.011801397161735656,0.003788633067558289,0.014072370926220809,-0.0057122129711873176,-0.011337773882900642,0.00198030314926454,-0.016027279999756328,-0.00792457644642647,0.014668825939806028,0.0007461507577474516,-0.022553603567353996,-0.02156389976735281,0.0019450283117613068,0.010348686911012251,-0.019411457503513804,0.005396551289958102
2020-05-27,0.015964122089876624,0.022654307855503666,0.003974673118318516,0.006081631134629691,-0.025598213131537727,0.025197030575951868,-0.0069058825571534565,-0.011201653901100497,-0.003062473613275495,0.018140080970225174,0.02649655257052258,0.001504904153710133,0.011977010071243863,0.0005184485842260468,-0.012453545676218208,0.01772092404945949,-0.007465529764276668,0.01842636928046259,0.015582495957229006,0.007368435167486497,0.021947697075052237,0.02678815239822886,-0.002102920355571738,-0.009705529420997176,-0.02237123804707767,0.026936187065163073,-0.005276184107021396,0.013620442285220875,-0.008895064410113798,0.01845918769094442,-0.00840141110178496,-0.014300629603408119,-0.0025020771714450037,-0.0063813084115396474,0.007155597425534549,-0.0006167391263102835,0.0075324287346230576,-0.003492257677023528,-0.007981288452225663,-0.0070027265747528815
2020-05-28,0.024539265576372316,0.0027020511867232298,-0.023805146513436536,-0.006242508161448972,0.0011623923897105075,0.022144796175004547,0.012344384590678794,-0.011060614037782981,0.029020269042869414,-0.0003739243776177314,0.014955957732899336,-0.013860101968798832,-0.028777957143010773,-0.01690117788442033,-0.03900400171434847,0.0253450719270349,0.002574395026636992,-0.011095728221376376,0.0054314883597614515,0.00227200843416199,0.007451200747367896,0.014514376813635222,-0.003479053836300184,-0.010558071673211843,0.009933302572463013,0.00962799333461359,0.001208829697456139,0.02613065026416927,-0.005253865474339827,-0.01079829565962322,0.00501709713007922,-0.008099254282961979,0.005946198289738748,-0.00999609907007328,-0.0048029073951826266,0.022690085040469984,-0.004867048280972146,-0.009586218528207556,0.014048145464478003,-0.012612503403440325
2020-05-29,-0.008315318761764817,0.006918733446107935,0.011260937086479501,0.014645716692972894,-0.008966661986645818,0.00715210407583344,-0.005593298394530156,-0.007267867602127588,0.014438553387507425,-0.006594652750315034,0.0033384551522517582,0.0018669536307676655,-0.012849052516062031,0.01159311426427585,0.0067233707241474445,-0.02383548734244505,0.0033290533348481186,-0.009275681209999453,0.013164903676951533,-0.017344798041369097,-0.004277723623554529,0.0043442946118615895,0.0006520835297025022,0.009155499080567658,-0.01822106383211147,0.019822972042408536,0.006301735905459257,0.016316618556010753,0.0104908820307989,-0.00013932137346052236,-0.01541037853093393,-0.006762638174984411,0.019074759994350928,0.016625253379876588,-0.00743519976124428,-0.03381965143442615,-0.002552276811661425,-0.003452434657549398,-0.0029972713444846003,0.006342470421976817
2020-06-01,0.010514550951859958,0.01188359456519429,0.005348509681624403,-0.02160924842307163,-0.004094396792319548,0.027649077402590278,0.004490600817629741,0.004413834821326383,0.004313831277286295,0.004984555470071878,-0.028597346173031078,-0.002874291802932823,-0.0004547139815362733,0.015377944791040949,0.0005720747354675513,-0.019758136639223295,0.005161069874061027,-0.009645895778912943,-0.014601427692977013,-0.01000990856059897,0.006510050755974186,0.015105134877120821,0.005795159342131041,0.0075842786834042575,0.005676543274056014,0.0012159261223256197,0.008363167619553092,-0.029025305604833046,0.001333060215657998,-0.01253910041546702,0.013954830870529672,-0.001765863662602326,0.00037137705921396223,-0.018060862491045642,0.012201970668154217,0.007527937443285712,0.006683374588086039,-0.009756274226025869,-0.009283678139257562,0.0026831934533508633
2020-06-02,-0.008333980922976615,0.0052187155521280625,-0.025930951233200664,-0.005850534676879112,0.021561041585117898,0.005273829935949177,0.002001523974371912,0.02382271842805628,-0.028031443425617232,-0.00978373337745729,-0.004814078060968669,0.010300214796064681,0.010507876358738837,-0.010392080507791513,0.011975451865710597,-0.00483977720786049,0.014539675507790003,-0.012391712377464694,-0.0014797391887939268,-0.005882007784518723,0.012672364458788566,-0.0062733745987940525,-0.0005093823481410721,0.00608173677195659,0.0065431017963134335,0.01064343128967806,0.002533497322136001,-0.0050189869833579745,-0.004196384944305006,0.0003080677824913444,0.0029951097128926006,-0.0017660597741812364,0.0002304410515865668,-0.018207046326865265,0.008008263413456139,0.0021733474666731584,0.01202244496249306,1.9260888850192394e-06,-0.020860770942261436,-0.0043013542716801
2020-06-03,-0.0023991590774210016,0.008914839665203187,-0.02484328253416074,0.0004941542033872186,0.006164102589519674,-0.007937854623378237,0.0008955361178021686,-0.007524438109798135,-0.008754875198644686,-0.004901038201575805,-0.008528303909604129,0.008203419743235992,-0.008819422522024533,-0.010834920084575128,0.0212151440020744,0.011528880141888425,-0.022338160327910403,-0.009177219478230402,0.0029095556606725296,0.0038850608067779206,-0.01788591438884272,0.013902785913867862,0.00990269303017951,0.005782819584484064,0.016280741888545454,0.005427479910851017,0.005382970551022167,0.018692151261866907,0.013214634968732505,-0.010098089506938374,0.007598342144062984,-0.007971214379502985,0.006049854611403335,0.005719362084237773,-0.016601607749471833,-0.0014621473357324228,0.003183084282964827,-0.0052354822919298835,0.0037765193086891167,0.009670773324012826
2020-06-04,-0.0003671167707690674,0.002695193720499114,0.0166010889426717,0.005678358998702714,0.002409891476093684,-0.011496952555696329,0.008052312136666186,0.0039617993927032625,0.015404873204416898,0.0005625425196397357,-0.021795198001607948,-0.020401450425939143,0.0088281691651168,-0.006842323172377839,0.005241213013325968,0.0013707917340282734,-0.002002076012327049,-0.0011563354270586804,-0.010384674060542722,-0.0001893322667960489,-0.007013921193532785,-0.0044670782415084575,-0.003883788536509933,-0.002720319238784631,0.011066081478085035,-0.0015574899504563217,0.012284428039081183,0.01845425941591778,0.010259335812673794,0.006413622420822133,0.0039219865138022435,0.010384304508600839,0.001072328863154874,0.011814838151486384,0.007369269663476212,-0.004318085529364654,0.01075021056123367,0.0010977600717308226,-0.0012735840913477925,-0.005714389924787846
